Category,Products,Product
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Paleta Pollito
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Paleta coca
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Paleta hueso
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Kranky
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Llaves
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Vove
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Duvalín fresa vainilla
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Duvalín avellana fresa
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Duvalín avellana vainilla
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Animalitos
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Aciditos
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Pelón mini
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Malvabony
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Ice
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bubbaloo plátano
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bubbaloo mora azul
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bubbaloo fresa
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bubbaloo tuttifruti
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bubbaloo piña chamoy
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Canels original
